CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.02;Aplicações no Mercado Aberto;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.02;Aplicações no Mercado Aberto;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.03;Títulos e Valores Mobiliários;277394.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.03;Títulos e Valores Mobiliários;89897.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.04;Operações de Crédito;11006231.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.04;Operações de Crédito;16196936.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.05;Provisão para Perdas Esperadas Associadas ao Risco de Crédito;-387861.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.05;Provisão para Perdas Esperadas Associadas ao Risco de Crédito;-574700.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.06;Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.06;Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.07;Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.07;Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.02.04.08;Outros Ativos Financeiros;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.02.04.08;Outros Ativos Financeiros;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.03;Tributos;576979.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.03;Tributos;679560.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.03.01;Imposto de Renda e Contribuição Social - Correntes;53533.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.03.01;Imposto de Renda e Contribuição Social - Correntes;106730.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.03.02;Imposto de Renda e Contribuição Social - Diferidos;523446.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.03.02;Imposto de Renda e Contribuição Social - Diferidos;572830.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.03.03;Outros;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.03.03;Outros;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.04;Outros Ativos;1160933.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.04;Outros Ativos;1248088.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.04.01;Ativos Não Correntes a Venda;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.04.01;Ativos Não Correntes a Venda;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.04.02;Ativos de Operações Descontinuadas;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.04.02;Ativos de Operações Descontinuadas;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.04.03;Outros;1160933.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.04.03;Outros;1248088.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.05;Investimentos;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.05;Investimentos;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.05.01;Participações em Coligadas;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.05.01;Participações em Coligadas;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.05.02;Participações em Controladas em Conjunto;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.05.02;Participações em Controladas em Conjunto;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.05.03;Propriedades para Investimento;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.05.03;Propriedades para Investimento;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.05.04;Outros Investimentos;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.05.04;Outros Investimentos;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.06;Imobilizado;98852.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.06;Imobilizado;237252.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.06.01;Imobilizado de Uso;98852.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.06.01;Imobilizado de Uso;237252.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.06.02;Direito de Uso de Arrendamento;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.06.02;Direito de Uso de Arrendamento;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.06.03;Depreciação Acumulada;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.06.03;Depreciação Acumulada;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.07;Intangível;125162.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.07;Intangível;183440.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.07.01;Intangíveis;125162.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.07.01;Intangíveis;183440.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.07.02;Goodwill;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.07.02;Goodwill;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.07.03;Amortização Acumulada;0.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.07.03;Amortização Acumulada;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1;Ativo Total;178622483.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1;Ativo Total;178966449.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01;Ativo Circulante;41487246.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01;Ativo Circulante;45191737.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.01;Caixa e Equivalentes de Caixa;3562843.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;3859969.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.01.01;Caixa;335307.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.01.01;Caixa;286607.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.01.02;Caixa Restrito;3227536.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.01.02;Caixa Restrito;3573362.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02;Aplicações Financeiras;10426370.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02;Aplicações Financeiras;14039358.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;10426370.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;14039358.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.01.03;Títulos e valores mobiliários;10426370.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.01.03;Títulos e valores mobiliários;14039358.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.03;Contas a Receber;5281333.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.03;Contas a Receber;5971657.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.03.01;Clientes;5281333.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.03.01;Clientes;5971657.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.04;Estoques;1010651.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.04;Estoques;938331.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.04.01;Almoxarifado;471824.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.04.01;Almoxarifado;509991.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.04.02;Estoque de combustível nuclear;538827.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.04.02;Estoque de combustível nuclear;428340.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.06;Tributos a Recuperar;1474662.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.06;Tributos a Recuperar;833960.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.06.01;Tributos Correntes a Recuperar;1474662.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.06.01;Tributos Correntes a Recuperar;833960.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.07;Despesas Antecipadas;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.07;Despesas Antecipadas;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08;Outros Ativos Circulantes;19731387.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08;Outros Ativos Circulantes;19548462.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.03;Outros;19731387.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.03;Outros;19548462.0000000000;S
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.03.01;Financiamentos e Empréstimos;3473393.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.03.01;Financiamentos e Empréstimos;4748661.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2019-12-31;1.01.08.03.02;Ativo Contratual Transmissão;7812756.0000000000;N
00.001.180/0001-26;2020-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;002437;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2020-12-31;1.01.08.03.02;Ativo Contratual Transmissão;10364908.0000000000;N
